Word,Sentiment,Sentiment Num,Strength Indicator
variety_of_ experiences,positive,1,
fun_environment,positive,1,
learning_experience,positive,1,
extensive_opportunities,positive,1,
name_brand_recognition,positive,1,
high_performing,positive,1,
variety_of_engagements,positive,1,
opportunities_for_personal_growth,positive,1,
brand_recognition,positive,1,
knowledge_base,positive,1,
provides_opportunity,positive,1,
quality_and_risk,positive,1,
lots_of_opportunities,positive,1,
grow_your_career,positive,1,
variety_of_client_projects,positive,1,
variety_of_job_opportunities,positive,1,
get_to_learn,positive,1,
young_atmosphere,positive,1,
consulting_opportunities,positive,1,
abilities_to_work,positive,1,
ability_to_take_initiative,positive,1,
endless_opportunities,positive,1,
gaining_experience,positive,1,
know_what_needs,positive,1,
risk-assurance,positive,1,
risk_sense,positive,1,
risk_management_policies_ensure,positive,1,
low-risk,positive,1,
opportunity_to,positive,1,
ability_to_work,positive,1,
alcohol-addiction,negative,-1,
bad-condition,negative,-1,
health-hazard,negative,-1,
old-age,negative,-1,
persistent-cruelty,negative,-1,
poor-shape,negative,-1,
sinking-spell,negative,-1,
ai-ya,negative,-1,
ai-yah,negative,-1,
bo-bian,negative,-1,
bo-pien,negative,-1,
buay-lun,negative,-1,
buay-sai,negative,-1,
buay-tahan,negative,-1,
buey-lun,negative,-1,
buey-sai,negative,-1,
buey-sai,negative,-1,
buey-tahan,negative,-1,
chee-bai,negative,-1,
chee-bye,negative,-1,
du-lan,negative,-1,
hai-yah,negative,-1,
han-nah,negative,-1,
lan-jiao,negative,-1,
na-bei,negative,-1,
orh-hor,negative,-1,
pai-say,negative,-1,
pai-seh,negative,-1,
pai-sey,negative,-1,
pek-chek,negative,-1,
si-beh,negative,-1,
si-bei,negative,-1,
si-bey,negative,-1,
wah-biang,negative,-1,
wah-kao,negative,-1,
wah-lan,negative,-1,
wah-piang,negative,-1,
wa-kao,negative,-1,
wa-lan,negative,-1,
wa-lang,negative,-1,
wa-piang,negative,-1,
yah-lah,negative,-1,
yaya-papaya,negative,-1,
fed-up,negative,-1,
grief,negative,-1,
grief-stricken,negative,-1,
heart-stricken,negative,-1,
heavy-hearted,negative,-1,
ill-at-ease,negative,-1,
mixed-up,negative,-1,
on-edge,negative,-1,
pissed-off,negative,-1,
self-pity,negative,-1,
shook-up,negative,-1,
sick-at-heart,negative,-1,
woe-stricken,negative,-1,
ai-ya,negative,-1,
ai-yah,negative,-1,
bo-bian,negative,-1,
bo-pien,negative,-1,
buay-lun,negative,-1,
buay-sai,negative,-1,
buay-tahan,negative,-1,
buey-lun,negative,-1,
buey-sai,negative,-1,
buey-sai,negative,-1,
buey-tahan,negative,-1,
chee-bai,negative,-1,
chee-bye,negative,-1,
du-lan,negative,-1,
hai-yah,negative,-1,
han-nah,negative,-1,
lan-jiao,negative,-1,
na-bei,negative,-1,
orh-hor,negative,-1,
pai-say,negative,-1,
pai-seh,negative,-1,
pai-sey,negative,-1,
pek-chek,negative,-1,
si-beh,negative,-1,
si-bei,negative,-1,
si-bey,negative,-1,
wah-biang,negative,-1,
wah-kao,negative,-1,
wah-lan,negative,-1,
wah-piang,negative,-1,
wa-kao,negative,-1,
wa-lan,negative,-1,
wa-lang,negative,-1,
wa-piang,negative,-1,
yah-lah,negative,-1,
yaya-papaya,negative,-1,
fed-up,negative,-1,
grief-stricken,negative,-1,
heart-stricken,negative,-1,
heavy-hearted,negative,-1,
ill-at-ease,negative,-1,
mixed-up,negative,-1,
on-edge,negative,-1,
pissed-off,negative,-1,
self-pity,negative,-1,
shook-up,negative,-1,
sick-at-heart,negative,-1,
woe-stricken,negative,-1,
ai-ya,negative,-1,
ai-yah,negative,-1,
bo-bian,negative,-1,
bo-pien,negative,-1,
buay-lun,negative,-1,
buay-sai,negative,-1,
buay-tahan,negative,-1,
buey-lun,negative,-1,
buey-sai,negative,-1,
buey-sai,negative,-1,
buey-tahan,negative,-1,
chee-bai,negative,-1,
chee-bye,negative,-1,
du-lan,negative,-1,
hai-yah,negative,-1,
han-nah,negative,-1,
lan-jiao,negative,-1,
na-bei,negative,-1,
orh-hor,negative,-1,
pai-say,negative,-1,
pai-seh,negative,-1,
pai-sey,negative,-1,
pek-chek,negative,-1,
si-beh,negative,-1,
si-bei,negative,-1,
si-bey,negative,-1,
wah-biang,negative,-1,
wah-kao,negative,-1,
wah-lan,negative,-1,
wah-piang,negative,-1,
wa-kao,negative,-1,
wa-lan,negative,-1,
wa-lang,negative,-1,
wa-piang,negative,-1,
yah-lah,negative,-1,
yaya-papaya,negative,-1,
fed-up,negative,-1,
grief-stricken,negative,-1,
heart-stricken,negative,-1,
heavy-hearted,negative,-1,
ill-at-ease,negative,-1,
mixed-up,negative,-1,
on-edge,negative,-1,
pissed-off,negative,-1,
self-pity,negative,-1,
shook-up,negative,-1,
sick-at-heart,negative,-1,
woe-stricken,negative,-1,
ai-ya,negative,-1,
ai-yah,negative,-1,
bo-bian,negative,-1,
bo-pien,negative,-1,
buay-lun,negative,-1,
buay-sai,negative,-1,
buay-tahan,negative,-1,
buey-lun,negative,-1,
buey-sai,negative,-1,
buey-sai,negative,-1,
buey-tahan,negative,-1,
chee-bai,negative,-1,
chee-bye,negative,-1,
du-lan,negative,-1,
hai-yah,negative,-1,
han-nah,negative,-1,
lan-jiao,negative,-1,
na-bei,negative,-1,
orh-hor,negative,-1,
pai-say,negative,-1,
pai-seh,negative,-1,
pai-sey,negative,-1,
pek-chek,negative,-1,
si-beh,negative,-1,
si-bei,negative,-1,
si-bey,negative,-1,
wah-biang,negative,-1,
wah-kao,negative,-1,
wah-lan,negative,-1,
wah-piang,negative,-1,
wa-kao,negative,-1,
wa-lan,negative,-1,
wa-lang,negative,-1,
wa-piang,negative,-1,
yah-lah,negative,-1,
yaya-papaya,negative,-1,
fed-up,negative,-1,
grief-stricken,negative,-1,
heart-stricken,negative,-1,
heavy-hearted,negative,-1,
ill-at-ease,negative,-1,
mixed-up,negative,-1,
on-edge,negative,-1,
pissed-off,negative,-1,
self-pity,negative,-1,
shook-up,negative,-1,
sick-at-heart,negative,-1,
woe-stricken,negative,-1,
ai-ya,negative,-1,
ai-yah,negative,-1,
bo-bian,negative,-1,
bo-pien,negative,-1,
buay-lun,negative,-1,
buay-sai,negative,-1,
buay-tahan,negative,-1,
buey-lun,negative,-1,
buey-sai,negative,-1,
buey-sai,negative,-1,
buey-tahan,negative,-1,
chee-bai,negative,-1,
chee-bye,negative,-1,
du-lan,negative,-1,
hai-yah,negative,-1,
han-nah,negative,-1,
lan-jiao,negative,-1,
na-bei,negative,-1,
orh-hor,negative,-1,
pai-say,negative,-1,
pai-seh,negative,-1,
pai-sey,negative,-1,
pek-chek,negative,-1,
si-beh,negative,-1,
si-bei,negative,-1,
si-bey,negative,-1,
wah-biang,negative,-1,
wah-kao,negative,-1,
wah-lan,negative,-1,
wah-piang,negative,-1,
wa-kao,negative,-1,
wa-lan,negative,-1,
wa-lang,negative,-1,
wa-piang,negative,-1,
yah-lah,negative,-1,
yaya-papaya,negative,-1,
fed-up,negative,-1,
grief-stricken,negative,-1,
heart-stricken,negative,-1,
heavy-hearted,negative,-1,
ill-at-ease,negative,-1,
mixed-up,negative,-1,
on-edge,negative,-1,
pissed-off,negative,-1,
self-pity,negative,-1,
shook-up,negative,-1,
sick-at-heart,negative,-1,
woe-stricken,negative,-1,
ai-ya,negative,-1,
ai-yah,negative,-1,
bo-bian,negative,-1,
bo-pien,negative,-1,
buay-lun,negative,-1,
buay-sai,negative,-1,
buay-tahan,negative,-1,
buey-lun,negative,-1,
buey-sai,negative,-1,
buey-sai,negative,-1,
buey-tahan,negative,-1,
chee-bai,negative,-1,
chee-bye,negative,-1,
du-lan,negative,-1,
hai-yah,negative,-1,
han-nah,negative,-1,
lan-jiao,negative,-1,
na-bei,negative,-1,
orh-hor,negative,-1,
pai-say,negative,-1,
pai-seh,negative,-1,
pai-sey,negative,-1,
pek-chek,negative,-1,
si-beh,negative,-1,
si-bei,negative,-1,
si-bey,negative,-1,
wah-biang,negative,-1,
wah-kao,negative,-1,
wah-lan,negative,-1,
wah-piang,negative,-1,
wa-kao,negative,-1,
wa-lan,negative,-1,
wa-lang,negative,-1,
wa-piang,negative,-1,
yah-lah,negative,-1,
yaya-papaya,negative,-1,
fed-up,negative,-1,
grief-stricken,negative,-1,
heart-stricken,negative,-1,
heavy-hearted,negative,-1,
ill-at-ease,negative,-1,
mixed-up,negative,-1,
on-edge,negative,-1,
pissed-off,negative,-1,
self-pity,negative,-1,
shook-up,negative,-1,
sick-at-heart,negative,-1,
woe-stricken,negative,-1,
ai-ya,negative,-1,
ai-yah,negative,-1,
bo-bian,negative,-1,
bo-pien,negative,-1,
buay-lun,negative,-1,
buay-sai,negative,-1,
buay-tahan,negative,-1,
buey-lun,negative,-1,
buey-sai,negative,-1,
buey-sai,negative,-1,
buey-tahan,negative,-1,
chee-bai,negative,-1,
chee-bye,negative,-1,
du-lan,negative,-1,
hai-yah,negative,-1,
han-nah,negative,-1,
lan-jiao,negative,-1,
na-bei,negative,-1,
orh-hor,negative,-1,
pai-say,negative,-1,
pai-seh,negative,-1,
pai-sey,negative,-1,
pek-chek,negative,-1,
si-beh,negative,-1,
si-bei,negative,-1,
si-bey,negative,-1,
wah-biang,negative,-1,
wah-kao,negative,-1,
wah-lan,negative,-1,
wah-piang,negative,-1,
wa-kao,negative,-1,
wa-lan,negative,-1,
wa-lang,negative,-1,
wa-piang,negative,-1,
yah-lah,negative,-1,
yaya-papaya,negative,-1,
fed-up,negative,-1,
grief-stricken,negative,-1,
heart-stricken,negative,-1,
heavy-hearted,negative,-1,
ill-at-ease,negative,-1,
mixed-up,negative,-1,
on-edge,negative,-1,
pissed-off,negative,-1,
self-pity,negative,-1,
shook-up,negative,-1,
sick-at-heart,negative,-1,
woe-stricken,negative,-1,
cheap-shots,negative,-1,
howwillshebeable,negative,-1,
notbecauseiwantto,negative,-1,
sweepingunderthecarpet,negative,-1,
buttoff,negative,-1,
haven'thadthesameluck,negative,-1,
nocontrolover,negative,-1,
onlylooksgoodonreusme,negative,-1,
cheated-us,negative,-1,
howwillshebeable,negative,-1,
not-been,negative,-1,
sweptundercarpet,negative,-1,
bynomeansperfect,negative,-1,
haven'tlookedattheperks,negative,-1,
noculture,negative,-1,
opportunityisminimal,negative,-1,
chia-lat,negative,-1,
idealism-issues,negative,-1,
notbeenworking,negative,-1,
canbarelysave,negative,-1,
hazingandminorsexualharassment,negative,-1,
nocultureofitsown,negative,-1,
otherorganizationhasbettercompensation,negative,-1,
chiat-lat,negative,-1,
idonttrusther,negative,-1,
not-benefit,negative,-1,
takenoutofcontext,negative,-1,
canbemorecolloborative,negative,-1,
headsdown,negative,-1,
nodiversity,negative,-1,
outdated,negative,-1,
childishandunacceptable,negative,-1,
if-only,negative,-1,
not-clear,negative,-1,
takeoverourpmetjobs,negative,-1,
canbestuck,negative,-1,
healthissue,negative,-1,
noexitopportunities,negative,-1,
outforthemselves,negative,-1,
closing-down,negative,-1,
not-cleared,negative,-1,
talk-alot,negative,-1,
canbeunreasonable,negative,-1,
heavypolitics,negative,-1,
nofamilyfeeling,negative,-1,
outofcompensation,negative,-1,
cannotmakeit,negative,-1,
iftheyhaveconfidence,negative,-1,
notcompetitive,negative,-1,
talk-big,negative,-1,
canbeverypoliticized,negative,-1,
hierarchyisacon,negative,-1,
nofamilylife,negative,-1,
outofculture,negative,-1,
coeveryhigh,negative,-1,
ifyouthink,negative,-1,
not-concrete,negative,-1,
talk-cock,negative,-1,
cangetlost,negative,-1,
highdemands,negative,-1,
nofeedback,negative,-1,
outofline,negative,-1,
compensationisbehind,negative,-1,
ignorethecalibre,negative,-1,
not-convinced,negative,-1,
talking-rocks,negative,-1,
cangetstifling,negative,-1,
highexpectations,negative,-1,
noflexibilitywithsalary,negative,-1,
outofluck,negative,-1,
compensationisnoton,negative,-1,
ihadenuf,negative,-1,
not-convincing,negative,-1,
talkischeap,negative,-1,
cannedandsubjective,negative,-1,
highstress,negative,-1,
noflexiblity,negative,-1,
outofreach,negative,-1,
compensationlags,negative,-1,
im-outtahere,negative,-1,
not-doing,negative,-1,
talklikekid,negative,-1,
cannotchoose,negative,-1,
hightravelrequirements,negative,-1,
nofocusonprofessionaldevelopment,negative,-1,
outdatedtechnology,negative,-1,
concerntothepublic,negative,-1,
inconsistenttimemanagement,negative,-1,
notdoinggood,negative,-1,
talklikethat,negative,-1,
cannotcompletelyoverride,negative,-1,
highturnover,negative,-1,
nofuture,negative,-1,
outsideofyourcontrol,negative,-1,
con-man,negative,-1,
increase-accident,negative,-1,
notenough,negative,-1,
talk-nonsense,negative,-1,
cannotoverride,negative,-1,
highturnover,negative,-1,
noglobaldelivery,negative,-1,
overdiscrimination,negative,-1,
conquertheworld,negative,-1,
increase-breakdown,negative,-1,
notenoughpayment,negative,-1,
talk-only,negative,-1,
cannottakeleave+d113,negative,-1,
highworkinghours,negative,-1,
nogoodreasons,negative,-1,
overpastworkhours,negative,-1,
contestingmissuniverse,negative,-1,
increase-fare,negative,-1,
notevenqualify,negative,-1,
talkproperlycan,negative,-1,
cannottrust,negative,-1,
highworkload,negative,-1,
nogoodsalary,negative,-1,
overtime,negative,-1,
increaseitsprices,negative,-1,
notextremelyfond,negative,-1,
talksoshallowly,negative,-1,
cantalwaysplan,negative,-1,
hindergrowth,negative,-1,
nogroupbuilding,negative,-1,
overwhelming,negative,-1,
copy-paste,negative,-1,
increase-jam,negative,-1,
not-fit,negative,-1,
tapping-on,negative,-1,
can'tbeexpensed,negative,-1,
hitormiss,negative,-1,
noguidance,negative,-1,
overdriveinto,negative,-1,
couldhavebeenbetter,negative,-1,
increase-molest,negative,-1,
notfittocomment,negative,-1,
targetingtheseniorahpeklah,negative,-1,
can'tcompare,negative,-1,
horrendous,negative,-1,
noidea,negative,-1,
over-whelming,negative,-1,
couldnotproduce,negative,-1,
increase-price,negative,-1,
notforthepeopleofsingapore,negative,-1,
targettingcheekyman,negative,-1,
can'tkeeptheirpromises,negative,-1,
horriblesalary,negative,-1,
nointegration,negative,-1,
overworked,negative,-1,
couldnt-bear,negative,-1,
increase-profits,negative,-1,
notforyou,negative,-1,
teamenvironmentoftentoxic,negative,-1,
cantlearn,negative,-1,
hoursarehorrific,negative,-1,
nojuniorresources,negative,-1,
ovetimehours,negative,-1,
coulduseimprovement,negative,-1,
increasewaitingtime,negative,-1,
notgoingtovote,negative,-1,
the-come,negative,-1,
can'treallydevelop,negative,-1,
hoursarerough,negative,-1,
nolifebalance,negative,-1,
pain,negative,-1,
courtesy-token,negative,-1,
increasing-costs,negative,-1,
not-happy,negative,-1,
themastermindwhocausedalmostallourproblems,negative,-1,
cantstaytoolong,negative,-1,
hourswerenotrealistic,negative,-1,
nolifeoutsideofwork,negative,-1,
painfullyslowtomove,negative,-1,
coverthehole,negative,-1,
increasingthefare,negative,-1,
theresnoplaceforu,negative,-1,
can'tsucceed,negative,-1,
hugeegos,negative,-1,
nolongtermvisibility,negative,-1,
partialingrowthopportunities,negative,-1,
covertheirfinancialdeficit,negative,-1,
inexperiencedmanagers,negative,-1,
nothinggetsdone,negative,-1,
thewayshedress,negative,-1,
can'tsupport,negative,-1,
hugesetback,negative,-1,
partiality,negative,-1,
cover-up,negative,-1,
instill-fear,negative,-1,
nothinghavedone,negative,-1,
theydondeserveusanymore,negative,-1,
can'ttakevacation,negative,-1,
hyper-competitive,negative,-1,
nomentor,negative,-1,
partialityinrewards,negative,-1,
cravingforattention,negative,-1,
integrityisinquestion,negative,-1,
not-interested,negative,-1,
theyhaveprovedtofailus,negative,-1,
can'tthinkofany,negative,-1,
imporvementneedstobemade,negative,-1,
nomuchincrements,negative,-1,
payarenotin-line,negative,-1,
createdthemess,negative,-1,
internal-conflict,negative,-1,
notjustlook,negative,-1,
thick-skin,negative,-1,
careerisdependant,negative,-1,
impossibletoachieve,negative,-1,
nooff,negative,-1,
paycanbebetter,negative,-1,
createdtheseproblems,negative,-1,
intheendnothin,negative,-1,
notjusttalk,negative,-1,
think-harder,negative,-1,
castehierarchy,negative,-1,
improveworklifebalance,negative,-1,
noonecaresforwork-lifebalance,negative,-1,
paycanvarydramatically,negative,-1,
crickey-tears,negative,-1,
invisible-man,negative,-1,
notkpopculture,negative,-1,
thisactthatact,negative,-1,
clawallover,negative,-1,
increasinglydifficulttoachieve,negative,-1,
noonecaresforyourwork,negative,-1,
paycouldbebetter,negative,-1,
crocodile-tears,negative,-1,
isacon,negative,-1,
not-liking,negative,-1,
throwhimout,negative,-1,
coachislazy,negative,-1,
incrediblycomplex,negative,-1,
noonereallycares,negative,-1,
paydoesnotjustify,negative,-1,
cry-foul,negative,-1,
isajoke,negative,-1,
notonlyyou,negative,-1,
throw-in,negative,-1,
coginawheel,negative,-1,
inexperienced,negative,-1,
noopportunities,negative,-1,
paydoesn'tcommensurate,negative,-1,
cutthroat,negative,-1,
isasituation,negative,-1,
not-prepared,negative,-1,
time-shorten,negative,-1,
coginfactory,negative,-1,
inferioritycomplex,negative,-1,
