Word,Sentiment
perfectability,Positive
perfected,Positive
perfecter,Positive
perfecters,Positive
perfectest,Positive
perfectibility,Positive
perfectible,Positive
perfecting,Positive
perfection,Positive
perfection,Positive
perfectionism,Positive
perfections,Positive
perfectly,Positive
perfectly,Positive
perfectness,Positive
perfecto,Positive
perfectos,Positive
perfects,Positive
perfidious,Negative
perfidity,Negative
perfunctory,Negative
peril,Negative
periled,Negative
periling,Negative
perilled,Negative
perilling,Negative
perilous,Negative
perilous,Negative
perilously,Negative
perilously,Negative
perilousness,Negative
perils,Negative
perish,Negative
perishability,Negative
perishable,Negative
perishableness,Negative
perishables,Negative
perishably,Negative
perished,Negative
perishes,Negative
perishing,Negative
permissible,Positive
pernicious,Negative
perplex,Negative
perplexed,Negative
perplexed,Negative
perplexedly,Negative
perplexes,Negative
perplexing,Negative
perplexing,Negative
perplexities,Negative
perplexity,Negative
perplexity,Negative
persecut,Negative
persecute,Negative
persecute,Negative
persecuted,Negative
persecuted,Negative
persecutee,Negative
persecutes,Negative
persecuting,Negative
persecution,Negative
persecution,Negative
persecutions,Negative
persecutor,Negative
persecutors,Negative
perseverance,Positive
persevere,Positive
personages,Positive
personalized,Positive
pertinacious,Negative
pertinaciously,Negative
pertinacity,Negative
perturb,Negative
perturbation,Negative
perturbed,Negative
pervasive,Negative
perver,Negative
perverse,Negative
perverse,Negative
perversely,Negative
perversely,Negative
perverseness,Negative
perverseness,Negative
perversion,Negative
perversion,Negative
perversions,Negative
perversities,Negative
perversity,Negative
perversity,Negative
perversive,Negative
pervert,Negative
pervert,Negative
perverted,Negative
perverted,Negative
pervertedly,Negative
pervertedness,Negative
perverter,Negative
perverting,Negative
perverts,Negative
perverts,Negative
pessimis,Negative
pessimism,Negative
pessimism,Negative
pessimist,Negative
pessimistic,Negative
pessimistic,Negative
pessimistically,Negative
pessimistically,Negative
pessimists,Negative
pest,Negative
pestilent,Negative
petrif,Negative
petrified,Negative
petrify,Negative
pettie,Negative
pettier,Negative
pettiest,Negative
pettifog,Negative
pettish,Negative
petty,Negative
phenomenal,Positive
phenomenally,Positive
phobi,Negative
phobia,Negative
phobia,Negative
phobias,Negative
phobic,Negative
phobic,Negative
phony,Negative
picket,Negative
picketed,Negative
picketing,Negative
pickets,Negative
picky,Negative
picnic,Positive
picturesque,Positive
piety,Positive
piffle,Negative
pig,Negative
pigs,Negative
pillage,Negative
pillock,Negative
pillory,Negative
pimple,Negative
pinch,Negative
pinhead,Negative
pining,Negative
pinnacle,Positive
piquancy,Positive
pique,Negative
piss,Negative
pissant,Negative
pissants,Negative
pissed,Negative
pissed,Negative
pissed-off,Negative
pisses,Negative
pissing,Negative
pissoir,Negative
pissoirs,Negative
piti,Negative
pitiable,Negative
pitiable,Negative
pitiableness,Negative
pitiably,Negative
pitied,Negative
pitier,Negative
pitiers,Negative
pities,Negative
pitiful,Negative
pitiful,Negative
pitifuller,Negative
pitifully,Negative
pitifully,Negative
pitifulness,Negative
pitiless,Negative
pitiless,Negative
pitilessly,Negative
pitilessly,Negative
pitilessness,Negative
pittance,Negative
pity,Negative
pity,Negative
placid,Positive
plagiarize,Negative
plague,Negative
plagued,Negative
plaguer,Negative
plaguers,Negative
plagues,Negative
plaguey,Negative
plaintive,Negative
plangent,Negative
plasticky,Negative
played,Positive
playful,Positive
playfully,Positive
plaything,Negative
plea,Negative
pleas,Negative
pleasant,Positive
pleasanter,Positive
pleasantly,Positive
pleasantly,Positive
pleasantness,Positive
pleasantries,Positive
pleasantry,Positive
please,Positive
pleaseant,Positive
pleased,Positive
pleases,Positive
pleasing,Positive
pleasingly,Positive
pleasingly,Positive
pleasingness,Positive
pleasur,Positive
pleasurable,Positive
pleasurable,Positive
pleasurably,Positive
pleasurably,Positive
pleasure,Positive
pleasure,Positive
pleasured,Positive
pleasureful,Positive
pleasures,Positive
pleasuring,Positive
plebeian,Negative
plentiful,Positive
plight,Negative
plodder,Negative
plonker,Negative
plot,Negative
plotters,Negative
ploy,Negative
plump,Negative
plunder,Negative
plunderer,Negative
pluses,Positive
plush,Positive
plusses,Positive
poetic,Positive
poeticize,Positive
poignant,Positive
poignantly,Negative
pointless,Negative
pointlessly,Negative
pointlessly,Negative
pointlessness,Negative
poise,Positive
poised,Positive
poison,Negative
poisoned,Negative
poisoner,Negative
poisoners,Negative
poisoning,Negative
poisonings,Negative
poisonous,Negative
poisonous,Negative
poisonously,Negative
poisonously,Negative
poisonousness,Negative
poisons,Negative
pokey,Negative
poky,Negative
polarisation,Negative
polemize,Negative
polished,Positive
polite,Positive
politeness,Positive
pollut,Negative
pollutant,Negative
pollutants,Negative
pollute,Negative
pollute,Negative
polluted,Negative
polluter,Negative
polluter,Negative
polluters,Negative
polluters,Negative
pollutes,Negative
polluting,Negative
pollution,Negative
polution,Negative
pompous,Negative
ponteng,Negative
poo,Negative
pooh,Negative
poor,Negative
poorer,Negative
poorer,Negative
poorest,Negative
poorest,Negative
poorhouse,Negative
poorhouses,Negative
poorish,Negative
poorly,Negative
poorly,Negative
poorness,Negative
poppycock,Negative
popular,Positive
popularis,Positive
popularity,Positive
populariz,Positive
popularization,Positive
popularizations,Positive
popularize,Positive
popularized,Positive
popularizes,Positive
popularizing,Positive
portable,Positive
portly,Negative
posh,Positive
positiv,Positive
positive,Positive
positive,Positive
positively,Positive
positively,Positive
positiveness,Positive
positiver,Positive
positives,Positive
positives,Positive
positivest,Positive
positivi,Positive
possibility,Positive
posturing,Negative
pour,Negative
pouring,Negative
pout,Negative
poverty,Negative
powerful,Positive
powerfully,Positive
powerless,Negative
powerlessly,Negative
prais,Positive
praise,Positive
praise,Positive
praised,Positive
praiser,Positive
praisers,Positive
praises,Positive
praiseworthily,Positive
praiseworthiness,Positive
praiseworthy,Positive
praiseworthy,Positive
praising,Positive
praising,Positive
prankish,Negative
prat,Negative
prata,Negative
prate,Negative
pratfall,Negative
pratfalls,Negative
prattle,Negative
precarious,Negative
precariously,Negative
precariously,Negative
precariousness,Negative
precaution,Positive
precious,Positive
preciously,Positive
preciousness,Positive
precipitate,Negative
precipitous,Negative
precise,Positive
precisely,Positive
predatory,Negative
predicament,Negative
predicaments,Negative
preeminent,Positive
pre-eminent,Positive
prefer,Positive
preferable,Positive
preferably,Positive
prefered,Positive
preferes,Positive
preferring,Positive
prefers,Positive
prejudge,Negative
prejudic,Negative
prejudice,Negative
prejudice,Negative
prejudiced,Negative
prejudiced,Negative
prejudicedly,Negative
prejudices,Negative
prejudices,Negative
prejudicial,Negative
prejudicial,Negative
prejudicially,Negative
prejudicing,Negative
premeditated,Negative
premier,Positive
preoccupy,Negative
prepared,Positive
preposterous,Negative
preposterously,Negative
preposterously,Negative
preposterousness,Negative
prescient,Positive
pressur,Negative
prestige,Positive
prestigious,Positive
presumptuous,Negative
presumptuously,Negative
presumptuously,Negative
presumptuousness,Negative
pretence,Negative
pretend,Negative
pretense,Negative
pretentious,Negative
pretentiously,Negative
pretentiously,Negative
pretentiousness,Negative
prettie,Positive
prettied,Positive
prettier,Positive
pretties,Positive
prettiest,Positive
prettily,Positive
pretty,Positive
prevail,Positive
prevaricate,Negative
prevention,Positive
priceless,Positive
pricey,Negative
pricier,Negative
prick,Negative
prickle,Negative
prickles,Negative
pricy,Negative
pride,Positive
prideful,Negative
prik,Negative
primitive,Negative
princely,Positive
principled,Positive
prison,Negative
prisoned,Negative
prisoner,Negative
prisoner,Negative
prisoners,Negative
prisoning,Negative
prisons,Negative
pristine,Positive
privileg,Positive
privilege,Positive
privilege,Positive
privileged,Positive
privileged,Positive
privileges,Positive
privileging,Positive
prize,Positive
prized,Positive
prizes,Positive
prizewinner,Positive
prizewinners,Positive
prizewinning,Positive
proactive,Positive
problem,Negative
problematic,Negative
problematic,Negative
problematical,Negative
problem-free,Positive
problems,Negative
problems,Negative
problem-solver,Positive
procrastinat,Negative
procrastinate,Negative
procrastinate,Negative
procrastinated,Negative
procrastinates,Negative
procrastinates,Negative
procrastinating,Negative
procrastination,Negative
procrastination,Negative
procrastinator,Negative
procrastinators,Negative
prodigious,Positive
prodigiously,Positive
prodigy,Positive
productive,Positive
productively,Positive
profane,Negative
profanity,Negative
professional,Positive
professionalism,Positive
professionalist,Positive
professionalists,Positive
professionalize,Positive
professionally,Positive
professionals,Positive
proficiency,Positive
proficient,Positive
proficiently,Positive
profit,Positive
profitability,Positive
profitable,Positive
profitableness,Positive
profitably,Positive
profited,Positive
profiteer,Negative
profiteered,Negative
profiteering,Negative
profiteers,Negative
profiting,Positive
profitless,Negative
profits,Positive
profound,Positive
profoundly,Positive
profuse,Positive
profusion,Positive
progress,Positive
progressed,Positive
progresses,Positive
progressing,Positive
progression,Positive
progression,Positive
progressional,Positive
progressionist,Positive
progressions,Positive
progressive,Positive
progressive,Positive
progressively,Positive
progressiveness,Positive
progressives,Positive
prohibit,Negative
prohibited,Negative
prohibiting,Negative
prohibition,Negative
prohibitionist,Negative
prohibitionists,Negative
prohibitions,Negative
prohibitive,Negative
prohibitive,Negative
prohibitively,Negative
prohibitively,Negative
prohibitor,Negative
prohibitory,Negative
prohibits,Negative
prolific,Positive
prominence,Positive
prominent,Positive
promis,Positive
promiscu,Negative
promiscuities,Negative
promiscuity,Negative
promiscuous,Negative
promiscuously,Negative
promiscuousness,Negative
promise,Positive
promise,Positive
promised,Positive
promises,Positive
promises,Positive
promising,Positive
promising,Positive
promisingly,Positive
promoter,Positive
prompt,Positive
promptly,Positive
propaganda,Negative
propagandize,Negative
proper,Positive
properly,Positive
propitious,Positive
propitiously,Positive
proprietary,Negative
pros,Positive
prosecut,Negative
prosecute,Negative
prosecuted,Negative
prosper,Positive
prosperity,Positive
prosperous,Positive
prospros,Positive
protect,Positive
protection,Positive
protective,Positive
protest,Negative
protested,Negative
protesting,Negative
protests,Negative
protracted,Negative
proud,Positive
prouder,Positive
proudest,Positive
proudly,Positive
proudness,Positive
proven,Positive
proves,Positive
providence,Positive
proving,Positive
provocation,Negative
provocations,Negative
provocative,Negative
provoke,Negative
prowess,Positive
prudence,Positive
prudent,Positive
prudently,Positive
prurience,Positive
pry,Negative
pryer,Negative
pryers,Negative
prythee,Negative
puckish,Negative
pugnacious,Negative
pugnaciously,Negative
pugnacity,Negative
puk,Negative
puke,Negative
puked,Negative
pukes,Negative
puking,Negative
pumped-to,Positive
punch,Negative
punching-bag,Negative
punctual,Positive
punish,Negative
punishability,Negative
punishable,Negative
punishable,Negative
punishably,Negative
punished,Negative
punisher,Negative
punishers,Negative
punishes,Negative
punishing,Negative
punishment,Negative
punishments,Negative
punitive,Negative
punk,Negative
puny,Negative
puppet,Negative
puppets,Negative
pure,Positive
purify,Positive
purposeful,Positive
purposefully,Positive
pursuit,Positive
puzzled,Negative
puzzlement,Negative
puzzling,Negative
quack,Negative
quaint,Positive
qualified,Positive
qualify,Positive
qualm,Negative
qualms,Negative
quandary,Negative
quarrel,Negative
quarreled,Negative
quarreler,Negative
quarrelers,Negative
quarreling,Negative
quarrelled,Negative
quarreller,Negative
quarrellers,Negative
quarrelling,Negative
quarrellous,Negative
quarrellously,Negative
quarrels,Negative
quarrels,Negative
quarrelsome,Negative
quarrelsome,Negative
quash,Negative
queer,Negative
questionable,Negative
quibble,Negative
quibbles,Negative
quicker,Positive
quickness,Positive
quiet,Positive
quieter,Positive
quirkily,Negative
quirkiness,Negative
quit,Negative
quitter,Negative
rabid,Negative
racis,Negative
racism,Negative
racism,Negative
racisms,Negative
racist,Negative
racist,Negative
racists,Negative
racists,Negative
racked,Negative
racy,Negative
radiance,Positive
radiant,Positive
radical,Negative
radicalization,Negative
radically,Negative
radicals,Negative
raffish,Negative
rage,Negative
raged,Negative
rages,Negative
ragged,Negative
raging,Negative
raid,Negative
rain,Negative
rained,Negative
rainy,Negative
raising-the-cost,Negative
rambunctious,Negative
rampage,Negative
rampant,Negative
ramshackle,Negative
rancid,Negative
rancor,Negative
randomly,Negative
random-people,Negative
random-person,Negative
rankle,Negative
rant,Negative
ranted,Negative
ranting,Negative
rantingly,Negative
rants,Negative
rape,Negative
raped,Negative
raped,Negative
raper,Negative
rapers,Negative
rapes,Negative
rapid,Positive
raping,Negative
rapist,Negative
rapists,Negative
rapport,Positive
rapt,Positive
rapture,Positive
raptureous,Positive
raptureously,Positive
rapturous,Positive
rapturously,Positive
rare,Negate
rarely,Negate
rascal,Negative
rascals,Negative
rash,Negative
rashly,Negative
rashness,Negative
rat,Negative
rational,Positive
rattle,Negative
rattled,Negative
rattles,Negative
raucous,Negative
raunchy,Negative
ravag,Negative
ravage,Negative
ravage,Negative
ravaged,Negative
ravager,Negative
ravagers,Negative
ravages,Negative
ravaging,Negative
raving,Negative
razor-sharp,Positive
reachable,Positive
reactionar,Negative
reactionary,Negative
readable,Positive
readily,Positive
readiness,Positive
ready,Positive
reaffirm,Positive
reaffirmation,Positive
realistic,Positive
realizable,Positive
reasonable,Positive
